iteration,J_k,J_k1,delta_J_exact,delta_hat_k,A_k,predicted_delta_J,identity_error,fa_error_linf,fa_error_l2
13,-0.13519889760123127,-0.1315812038812203,0.0036176937200109727,0.30816398755355245,0.3117816812735635,0.003617693720011028,5.551115123125783e-17,0.5713629880025854,0.3240004246248945
14,-0.1315812038812203,-0.12775311493870722,0.003828088942513075,0.2182831863318222,0.22211127527433516,0.003828088942512964,1.1102230246251565e-16,0.46813677173348417,0.2399207894986251
15,-0.12775311493870722,-0.12370307446844421,0.004050040470263014,0.06285382373633874,0.06690386420660165,0.004050040470262903,1.1102230246251565e-16,0.2624822544065264,0.1037487512178267
16,-0.12370307446844421,-0.11942550886103966,0.004277565607404554,0.08339387521692075,0.08767144082432525,0.004277565607404499,5.551115123125783e-17,0.2961527904941324,0.11574099421793
17,-0.11942550886103966,-0.11488752868150824,0.0045379801795314145,-0.2208458727307323,-0.21630789255120086,0.004537980179531442,2.7755575615628914e-17,0.4216131741385642,0.23977958779553807
18,-0.11488752868150824,-0.11008072569897873,0.004806802982529515,0.06669043067834808,0.07149723366087764,0.004806802982529557,4.163336342344337e-17,0.2644200384615281,0.09654483882898478
19,-0.11008072569897873,-0.10498751914257617,0.005093206556402552,0.12005370746551539,0.125146914021918,0.0050932065564026074,5.551115123125783e-17,0.3253492544258649,0.14676395923391355
20,-0.10498751914257617,-0.09963467278677489,0.005352846355801286,-0.07511401841895157,-0.0697611720631504,0.005352846355801175,1.1102230246251565e-16,0.39378917235962435,0.1242924918908603
21,-0.09963467278677489,-0.09402103500754944,0.005613637779225453,-0.04825792068251393,-0.04264428290328851,0.005613637779225418,3.469446951953614e-17,0.28671485928636425,0.10261312875723333
22,-0.09402103500754944,-0.08806669573978702,0.005954339267762412,0.06369437638355979,0.0696487156513221,0.005954339267762301,1.1102230246251565e-16,0.28900599308678243,0.10588762978856092
23,-0.08806669573978702,-0.08179319765158437,0.006273498088202656,0.033529133083259735,0.03980263117146256,0.006273498088202822,1.6653345369377348e-16,0.2162890114724574,0.08420719333087597
24,-0.08179319765158437,-0.0751996706413163,0.006593527010268066,0.07214754495098748,0.07874107196125553,0.006593527010268052,1.3877787807814457e-17,0.2634711745964002,0.1126633720107469
25,-0.0751996706413163,-0.06820505241688987,0.00699461822442643,0.07990736402002516,0.08690198224445154,0.006994618224426388,4.163336342344337e-17,0.24581408672958122,0.1116145265517355
26,-0.06820505241688987,-0.06082187265839262,0.007383179758497255,0.05577696736377949,0.06316014712227677,0.0073831797584972825,2.7755575615628914e-17,0.27219377497857605,0.09615971275314171
27,-0.06082187265839262,-0.05298430106404839,0.007837571594344228,-0.12825983468338914,-0.12042226308904494,0.0078375715943442,2.7755575615628914e-17,0.33965168157365383,0.1444499640951325
28,-0.05298430106404839,-0.04469041951446619,0.008293881549582202,-0.13114892247131638,-0.12285504092173413,0.008293881549582244,4.163336342344337e-17,0.4721293454364815,0.16246187421868913
29,-0.04469041951446619,-0.035934983425649644,0.008755436088816543,-0.0005312540837103669,0.008224182005106292,0.008755436088816659,1.1622647289044608e-16,0.246061549230448,0.0896923547177833
30,-0.035934983425649644,-0.026711188933394164,0.00922379449225548,0.13760476344719824,0.14682855793945387,0.009223794492255633,1.5265566588595902e-16,0.41946964087268573,0.17303181985570307
31,-0.026711188933394164,-0.017048034778896035,0.00966315415449813,-0.07885758537667106,-0.06919443122217289,0.009663154154498171,4.163336342344337e-17,0.2628652443598693,0.11254531401302091
32,-0.017048034778896035,-0.00693543247864898,0.010112602300247055,0.005210673256328083,0.015323275556575056,0.010112602300246973,8.153200337090993e-17,0.3031448894287035,0.09025542222486971
33,-0.00693543247864898,0.00368532437942268,0.010620756858071661,0.024558231032706428,0.03517898789077799,0.01062075685807156,1.0061396160665481e-16,0.2088493869468202,0.08213637701626136
34,0.00368532437942268,0.014773141119039832,0.011087816739617153,0.10638566376228628,0.11747348050190341,0.011087816739617132,2.0816681711721685e-17,0.39339369200343016,0.14542363969526678
35,0.014773141119039832,0.026479053408651823,0.011705912289611991,0.13916722960781047,0.15087314189742254,0.01170591228961207,7.806255641895632e-17,0.32257771117733214,0.162401221725855
36,0.026479053408651823,0.03864308315843472,0.012164029749782895,0.008768451876052866,0.02093248162583575,0.012164029749782885,1.0408340855860843e-17,0.23450737855412304,0.08711925313658594
37,0.03864308315843472,0.05124116224054209,0.012598079082107375,-0.12845699211010114,-0.11585891302799371,0.01259807908210743,5.551115123125783e-17,0.3061371427433757,0.1456842991718635
38,0.05124116224054209,0.0644141917285943,0.013173029488052213,-0.024105843985823827,-0.010932814497771512,0.013173029488052315,1.0234868508263162e-16,0.2039964576949232,0.07887098642279801
39,0.0644141917285943,0.0780657918442269,0.0136516001156326,-0.20679860512665793,-0.19314700501102536,0.013651600115632573,2.7755575615628914e-17,0.4414960918220087,0.23525209732683666
40,0.0780657918442269,0.09225758588518146,0.014191794040954553,-0.10290884404797151,-0.08871705000701695,0.014191794040954567,1.3877787807814457e-17,0.29425237827222916,0.13535606504146822
41,0.09225758588518146,0.10706408774559031,0.014806501860408855,-0.10785399319202044,-0.09304749133161165,0.014806501860408786,6.938893903907228e-17,0.31593570528619264,0.1353677246964693
42,0.10706408774559031,0.12249222034598053,0.01542813260039022,0.04491840808032657,0.060346540680716695,0.015428132600390124,9.71445146547012e-17,0.245470798328227,0.09967727070722453
43,0.12249222034598053,0.13871084673718354,0.016218626391203,-0.07954560210918724,-0.06332697571798432,0.016218626391202917,8.326672684688674e-17,0.27502725737399164,0.11315638238305777
44,0.13871084673718354,0.1555220773756027,0.01681123063841916,0.08767702767926305,0.10448825831768221,0.01681123063841916,0.0,0.2671931730434703,0.11300008676111147
45,0.1555220773756027,0.17303674992405438,0.017514672548451682,-0.024211020483240697,-0.006696347934788979,0.017514672548451717,3.469446951953614e-17,0.21378634643667718,0.08491780638369023
46,0.17303674992405438,0.19124994445244958,0.018213194528395205,-0.08061428267859294,-0.062401088150197626,0.018213194528395316,1.1102230246251565e-16,0.3509583475259366,0.11502164944413129
47,0.19124994445244958,0.21022084671166866,0.018970902259219075,0.16104770803484136,0.1800186102940604,0.018970902259219047,2.7755575615628914e-17,0.4061421893266164,0.17881222677129574
48,0.21022084671166866,0.22978453932793463,0.019563692616265976,-0.045391450912215275,-0.025827758295949403,0.019563692616265872,1.0408340855860843e-16,0.2900254025458725,0.09561855181943925
49,0.22978453932793463,0.2500024137417922,0.020217874413857584,-0.23573673934677963,-0.21551886493292216,0.020217874413857473,1.1102230246251565e-16,0.46252811498666624,0.24981748546277527
50,0.2500024137417922,0.27092125305113546,0.02091883930934324,-0.09792194921358988,-0.0770031099042465,0.02091883930934338,1.3877787807814457e-16,0.3115891536437172,0.12246971817223949
51,0.27092125305113546,0.2925402064808066,0.02161895342967113,-0.012633859291447558,0.008985094138223447,0.021618953429671003,1.249000902703301e-16,0.1746717547934456,0.07634166871591769
52,0.2925402064808066,0.3149131857420048,0.02237297926119819,0.24055335851302406,0.2629263377742222,0.022372979261198134,5.551115123125783e-17,0.40769185564717236,0.24854719546804194
53,0.3149131857420048,0.33785844986653174,0.022945264124526965,-0.10335004653523583,-0.08040478241070902,0.022945264124526812,1.5265566588595902e-16,0.282564292481666,0.13084711597725068
54,0.33785844986653174,0.36118750050982085,0.023329050643289106,-0.08809549050545101,-0.06476643986216185,0.023329050643289162,5.551115123125783e-17,0.2888154853049347,0.1169665839523258
55,0.36118750050982085,0.3851196645977537,0.02393216408793286,-0.2877000696226806,-0.26376790553474777,0.023932164087932806,5.551115123125783e-17,0.4529174838582582,0.3007984340272911
56,0.3851196645977537,0.4098083352541062,0.024688670656352496,0.20924159715507207,0.2339302678114246,0.024688670656352524,2.7755575615628914e-17,0.4034155646299695,0.21938914345464985
57,0.4098083352541062,0.4352090799992715,0.025400744745165293,0.0002568158774147733,0.02565756062258037,0.025400744745165595,3.0184188481996443e-16,0.21136906710585335,0.0703745031647598
58,0.4352090799992715,0.4613482409187972,0.026139160919525728,-0.03868389327099575,-0.012544732351469762,0.026139160919525988,2.6020852139652106e-16,0.32255520427786954,0.09863245342652842
59,0.4613482409187972,0.48818112698984073,0.026832886071043505,-0.2143275654960044,-0.18749467942496104,0.026832886071043366,1.3877787807814457e-16,0.47869800458177414,0.2267434271934327
60,0.48818112698984073,0.51574885771728,0.027567730727439232,0.002197391690171524,0.029765122417610593,0.02756773072743907,1.6306400674181987e-16,0.20345032169581073,0.07094809304077723
61,0.51574885771728,0.5440152651223884,0.02826640740510844,-0.3362119982263365,-0.3079455908212283,0.028266407405108218,2.220446049250313e-16,0.5033729754013789,0.3458734776071027
62,0.5440152651223884,0.5729997061390291,0.02898444101664066,0.032219429843925784,0.061203870860566535,0.02898444101664075,9.020562075079397e-17,0.26875548817532136,0.09462323306099514
63,0.5729997061390291,0.6025246010386565,0.029524894899627396,-0.1883281430963566,-0.15880324819672903,0.029524894899627563,1.6653345369377348e-16,0.4612374163582781,0.20886995230834807
64,0.6025246010386565,0.6323185421627084,0.02979394112405198,-0.16080089693505384,-0.1310069558110021,0.02979394112405173,2.498001805406602e-16,0.39331570955769146,0.18027044925981625
65,0.6323185421627084,0.6628906037366327,0.030572061573924225,0.0191000183679233,0.049672079941847753,0.030572061573924454,2.2898349882893854e-16,0.2076161359885933,0.0720423272069102
66,0.6628906037366327,0.6936868051507818,0.030796201414149182,0.009036456554786465,0.0398326579689354,0.030796201414148933,2.498001805406602e-16,0.26339469734209475,0.08876129550895102
67,0.6936868051507818,0.725259040905108,0.031572235754326106,-0.13476861447809907,-0.10319637872377295,0.03157223575432612,1.3877787807814457e-17,0.33213050873192795,0.147907943743941
68,0.725259040905108,0.7572146508056734,0.03195560990056545,0.15746896319691206,0.1894245730974776,0.031955609900565535,8.326672684688674e-17,0.3839356324995792,0.17818578471416818
69,0.7572146508056734,0.7900048943748197,0.03279024356914628,0.04042600718383382,0.07321625075297977,0.03279024356914595,3.3306690738754696e-16,0.3089332461189843,0.09877117798723158
70,0.7900048943748197,0.823590312171063,0.033585417796243355,-0.1258081912482658,-0.09222277345202234,0.033585417796243466,1.1102230246251565e-16,0.2893908290491699,0.14964229785182018
71,0.823590312171063,0.8579348075424549,0.03434449537139184,0.04916393630605809,0.08350843167744999,0.034344495371391906,6.938893903907228e-17,0.27171816666463133,0.09338067842820592
72,0.8579348075424549,0.893006441832366,0.03507163428991111,0.07015907001795663,0.10523070430786725,0.03507163428991063,4.85722573273506e-16,0.3003136801659243,0.09900675833533643
73,0.893006441832366,0.9286637347322423,0.03565729289987629,-0.03247264987152576,0.003184643028350081,0.03565729289987584,4.510281037539698e-16,0.21017106278240427,0.07408858245437207
74,0.9286637347322423,0.9649821750806777,0.036318440348435455,-0.010769897919101656,0.02554854242933383,0.03631844034843548,2.7755575615628914e-17,0.258801044691332,0.07165465002063358
75,0.9649821750806777,1.0018975404330681,0.03691536535239037,-0.0027034130891652186,0.03421195226322529,0.03691536535239051,1.3877787807814457e-16,0.35000176646898196,0.08499279035998634
76,1.0018975404330681,1.0397212485558205,0.037823708122752375,0.08284283140740945,0.12066653953016158,0.03782370812275214,2.3592239273284576e-16,0.308183769868398,0.11262404855042414
77,1.0397212485558205,1.0782291369847172,0.03850788842889674,-0.1446994777062125,-0.10619158927731555,0.03850788842889695,2.0816681711721685e-16,0.352678609249389,0.16246376475527874
78,1.0782291369847172,1.1178384880049392,0.039609351020222006,0.04311930445108203,0.08272865547130409,0.03960935102022206,5.551115123125783e-17,0.25561616480883,0.08365877492275167
79,1.1178384880049392,1.1581048240998704,0.04026633609493113,-0.1516892937497929,-0.11142295765486139,0.04026633609493151,3.7470027081099033e-16,0.41255912298879704,0.17267806885620804
80,1.1581048240998704,1.1991569626511605,0.041052138551290085,0.1466998830085564,0.18775202155984638,0.041052138551289974,1.1102230246251565e-16,0.4830584523077024,0.17093346034150275
81,1.1991569626511605,1.2408127025556457,0.041655739904485234,0.004145626760420296,0.04580136666490566,0.041655739904485366,1.3183898417423734e-16,0.2363200440486306,0.0799995641098494
82,1.2408127025556457,1.2833087145858484,0.0424960120302027,0.021377193727035504,0.06387320575723804,0.042496012030202535,1.6653345369377348e-16,0.2749541181104951,0.07986393574500589
83,1.2833087145858484,1.3268173927508797,0.043508678165031345,-0.154023696245156,-0.11051501808012464,0.04350867816503136,1.3877787807814457e-17,0.3509883794317503,0.16951867690324884
84,1.3268173927508797,1.3710082359992355,0.04419084324835576,-0.15542639195243457,-0.11123554870407887,0.044190843248355705,5.551115123125783e-17,0.3083042898357282,0.17294876213914806
85,1.3710082359992355,1.4158211980749698,0.044812962075734264,-0.021743706389477868,0.023069255686256184,0.044812962075734056,2.0816681711721685e-16,0.29453107513580346,0.1014118446933459
86,1.4158211980749698,1.4614643136123957,0.04564311553742595,-0.05703505344792892,-0.01139193791050295,0.04564311553742597,2.0816681711721685e-17,0.2450959526979879,0.0960795278076396
87,1.4614643136123957,1.5080205054901792,0.04655619187778348,-0.08737609041008931,-0.04081989853230483,0.04655619187778448,9.992007221626409e-16,0.33079025375839266,0.12245043359763944
88,1.5080205054901792,1.5551277319620689,0.047107226471889696,0.05806115706863535,0.10516838354052492,0.04710722647188957,1.249000902703301e-16,0.34766593399482204,0.0976249949179855
89,1.5551277319620689,1.6028930530717709,0.047765321109702,-0.19251528897328773,-0.14474996786358652,0.04776532110970122,7.771561172376096e-16,0.3646014066842007,0.20838716905019067
90,1.6028930530717709,1.6506583464577076,0.047765293385936713,-0.13104041341486194,-0.08327512002892465,0.047765293385937296,5.828670879282072e-16,0.3164670249532262,0.15766264359426468
91,1.6506583464577076,1.69859511325685,0.04793676679914238,-0.1082865477294448,-0.06034978093030186,0.04793676679914293,5.48172618408671e-16,0.28563791254945636,0.13102125038661935
92,1.69859511325685,1.7467123072710495,0.04811719401419956,0.1343196296560547,0.1824368236702541,0.048117194014199394,1.6653345369377348e-16,0.4018839303777981,0.1602343179212006
93,1.7467123072710495,1.7952483286536194,0.04853602138256985,0.0069553198408942585,0.05549134122346412,0.04853602138256986,1.3877787807814457e-17,0.3288135502263434,0.09571127262894279
94,1.7952483286536194,1.843765210055197,0.048516881401577505,-0.045818426700785064,0.0026984547007921703,0.048516881401577235,2.706168622523819e-16,0.19351804054326216,0.08278327376393088
95,1.843765210055197,1.892338547066771,0.04857333701157418,0.20699782266506017,0.2555711596766339,0.048573337011573736,4.440892098500626e-16,0.5623685017326132,0.22955490855326346
96,1.892338547066771,1.9407397622858782,0.04840121521910712,-0.32432638001350256,-0.27592516479439466,0.048401215219107896,7.771561172376096e-16,0.5429883006212932,0.3311128631450981
97,1.9407397622858782,1.989679430647656,0.048939668361777766,0.044244693840076454,0.09318436220185543,0.048939668361778974,1.2073675392798577e-15,0.25620811408273503,0.08308228636132657
98,1.989679430647656,2.038870180140805,0.049190749493149166,0.029079222156568996,0.0782699716497195,0.0491907494931505,1.3322676295501878e-15,0.19542183432311733,0.06905349575160703
99,2.038870180140805,2.0880651488635724,0.049194968722767296,-0.09117134742103827,-0.04197637869827097,0.0491949687227673,6.938893903907228e-18,0.2614980692845488,0.11235891578312701
